method,seed,bo_iteration,selected_action_index,selected_action_x,observed_scalar_outcome,incumbent_before_observation,incumbent,noise_free_best_value_observed,simple_regret,t_0_10_status,t_0_10,active_factor_indices,M_t,N,active_factor_fraction,cumulative_factor_use_through_iteration,cumulative_final_active_factor_use,cumulative_factor_ratio_through_iteration,R_factors,raw_factor_likelihood_evaluation_count,decision_factor_likelihood_evaluation_count,heldout_factor_likelihood_evaluation_count,inference_sample_count,inference_ess,inference_ess_fraction,inference_wall_time_seconds,laplace_converged,laplace_mode_iterations,laplace_gradient_infinity_norm,maximum_split_half_ei_discrepancy,heldout_full_target_sample_count,heldout_full_target_ess,heldout_full_target_ess_fraction,heldout_full_target_wall_time_seconds,heldout_laplace_converged,heldout_laplace_mode_iterations,heldout_laplace_gradient_infinity_norm,heldout_maximum_split_half_ei_discrepancy,selected_action_acquisition_estimate,structural_bound_at_worst_challenger,empirical_inference_allowance,adaptive_heldout_full_target_acquisition_regret,numerical_accuracy_reliable,config_sha256,starting_git_commit,preference_bank_sha256,scalar_noise_sha256,screened_factor_source,scalar_observation_count
full,9,2,13,0.8125,0.693259146082851,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,48,144,1.0,1.0,1573032,1573032,0,65536,65418.039505622815,0.9982000656985903,0.055960666853934526,True,3,6.150635556423367e-14,0.0002262298781124599,,,,,,,,,0.0008710300117324911,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,5
full,9,3,11,0.6875,0.5783797745797119,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,72,144,1.0,1.0,1573032,1573032,0,65536,65436.048497903816,0.9984748611130343,0.05522683309391141,True,3,2.6334490144108713e-13,7.510980320494213e-05,,,,,,,,,0.00025012070745709133,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,6
full,9,4,0,0.0,0.011374918992269029,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,96,144,1.0,1.0,1573032,1573032,0,65536,65440.92620169677,0.9985492889663203,0.055736874928697944,True,3,5.412337245047638e-13,6.628808733793361e-05,,,,,,,,,0.000267489304679926,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,7
full,9,5,3,0.1875,0.5350772410743112,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,120,144,1.0,1.0,1573032,1573032,0,65536,65470.47568542028,0.9990001783053631,0.054770458955317736,True,3,5.530575997170217e-13,4.680422361311425e-05,,,,,,,,,0.00013482857985861447,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,8
full,9,6,10,0.625,0.15578250690994094,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,144,144,1.0,1.0,1573032,1573032,0,65536,65477.401202093744,0.9991058533034324,0.05403308314271271,True,3,4.3443026953582375e-13,7.063716694517507e-05,,,,,,,,,9.295273747969764e-05,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,9
adaptive,9,1,12,0.75,0.9794179395464871,0.27095067981880133,0.9794179395464871,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",23,24,0.9583333333333334,23,130,0.9583333333333334,0.9027777777777778,6096928,4523896,1573032,16384,16348.981888605458,0.9978626640994542,0.41601562639698386,True,3,9.381384558082573e-14,,65536,65394.014166818415,0.9978334681216189,0.06240291683934629,True,3,1.3289369604763124e-13,0.001121322683748427,0.09097047398376283,0.0,0.0,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,4
adaptive,9,2,13,0.8125,0.693259146082851,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",23,24,0.9583333333333334,46,130,0.9583333333333334,0.9027777777777778,6096922,4523890,1573032,16384,16353.872614167163,0.9981611702982888,0.36973883281461895,True,3,3.530509218307998e-13,,65536,65412.58036373702,0.9981167658040927,0.05612270883284509,True,3,6.150635556423367e-14,8.524879466968813e-05,0.0008588936691834338,0.0,0.0,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,5
adaptive,9,3,0,0.0,0.011374918992269029,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",22,24,0.9166666666666666,68,130,0.9444444444444444,0.9027777777777778,5719955,4146923,1573032,16384,16359.026820095898,0.9984757580624938,0.358574376674369,True,3,3.743672039036028e-13,,65536,65430.77006629061,0.9983943186384676,0.05808920902200043,True,3,2.6334490144108713e-13,5.7909787716980556e-05,0.0003431107521453688,4.062514156321763e-05,0.00017081820587365004,1.200293161586301e-05,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,6
adaptive,9,4,11,0.6875,0.5783797745797119,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",22,24,0.9166666666666666,90,130,0.9375,0.9027777777777778,5719935,4146903,1573032,16384,16363.515366257994,0.9987497171788327,0.3728397488594055,True,3,5.087041898832467e-13,,65536,65461.398144784456,0.9988616660275949,0.05713245808146894,True,3,3.8680170177940454e-13,7.135571607383082e-05,0.0002658040754605446,8.637687093837355e-05,0.00013783146304793503,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,7
adaptive,9,5,3,0.1875,0.5350772410743112,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",21,24,0.875,111,130,0.925,0.9027777777777778,5359341,3786309,1573032,16384,16367.713836133458,0.9990059714436925,0.36841004295274615,True,3,2.89157586763622e-13,,65536,65467.95703671664,0.9989617467760717,0.05678162514232099,True,3,5.530575997170217e-13,3.945671778877718e-05,0.0001658460991149086,0.0001933412509907844,0.00012260965421482308,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,8
adaptive,9,6,15,0.9375,-0.006369220747141371,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,1,"[0, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 22, 23]",19,24,0.7916666666666666,130,130,0.9027777777777778,0.9027777777777778,4687286,3114254,1573032,16384,16369.370760058124,0.9991071020543288,0.31393137481063604,True,3,4.99933427988708e-13,,65536,65477.09929604847,0.9991012465827709,0.05760187515988946,True,3,4.3443026953582375e-13,5.8225522322094626e-05,9.132879395652237e-05,0.00024156531820051797,6.597401438227268e-05,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,9
standard,10,1,3,0.1875,0.5311514498523968,0.26751055755746544,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.04864141592618472,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,4
standard,10,2,4,0.25,0.49620197163368435,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.015285896480761486,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,5
standard,10,3,5,0.3125,0.2022922747475235,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.014247683386880358,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,6
standard,10,4,1,0.0625,0.0812155631894364,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.008875006433101393,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,7
standard,10,5,6,0.375,0.009527734881349711,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.007578236027652931,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,8
standard,10,6,13,0.8125,0.7164014370679033,0.5311514498523968,0.7164014370679033,0.69338852619193,0.2948469044213524,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.007044881716244976,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,9
full,10,1,13,0.8125,0.7164014370679033,0.26751055755746544,0.7164014370679033,0.69338852619193,0.2948469044213524,not_reached,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,24,144,1.0,1.0,3145896,3145896,0,131072,130725.98109856814,0.9973600852857066,0.13170512486249208,True,3,2.495781359357352e-13,0.0010939359193384082,,,,,,,,,0.1009481079817473,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,4
full,10,2,11,0.6875,0.5579591291666399,0.7164014370679033,0.7164014370679033,0.69338852619193,0.2948469044213524,not_reached,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,48,144,1.0,1.0,1573032,1573032,0,65536,65381.393926559154,0.9976408985375848,0.06008587498217821,True,3,9.192646643896296e-14,0.00032627508327372906,,,,,,,,,0.005365353863411081,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,5
full,10,3,12,0.75,0.9900424783259543,0.7164014370679033,0.9900424783259543,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,72,144,1.0,1.0,1573032,1573032,0,65536,65409.07030009419,0.9980632064833708,0.06013187486678362,True,3,3.4899860779091796e-13,0.0004832718168007264,,,,,,,,,0.005632032587537375,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,6
full,10,4,4,0.25,0.49620197163368435,0.9900424783259543,0.9900424783259543,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,96,144,1.0,1.0,1573032,1573032,0,65536,65421.13066472456,0.9982472330432824,0.05658979085274041,True,3,4.665157149474908e-13,8.68492357905697e-05,,,,,,,,,0.0005151754789475152,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,7
full,10,5,3,0.1875,0.5311514498523968,0.9900424783259543,0.9900424783259543,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,120,144,1.0,1.0,1573032,1573032,0,65536,65436.20423539789,0.9984772374786055,0.05594016704708338,True,3,5.327405183663814e-13,3.70160914948785e-05,,,,,,,,,0.0003914104550053578,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,8
full,10,6,1,0.0625,0.0812155631894364,0.9900424783259543,0.9900424783259543,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,144,144,1.0,1.0,1573032,1573032,0,65536,65445.32633576927,0.9986164296839793,0.05564579088240862,True,3,5.458411500569582e-13,5.828318948830546e-05,,,,,,,,,0.00026084154301478867,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,9
adaptive,10,1,13,0.8125,0.7164014370679033,0.26751055755746544,0.7164014370679033,0.69338852619193,0.2948469044213524,not_reached,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",23,24,0.9583333333333334,23,126,0.9583333333333334,0.875,6096928,4523896,1573032,16384,16342.6092614418,0.9974737098047973,0.3860383788123727,True,3,1.8174350913113813e-13,,65536,65367.73019416654,0.9974324065271994,0.06059237499721348,True,3,2.495781359357352e-13,0.0015648556862290358,0.10083220236490133,0.0,0.0,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,4
adaptive,10,2,11,0.6875,0.5579591291666399,0.7164014370679033,0.7164014370679033,0.69338852619193,0.2948469044213524,not_reached,3,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",22,24,0.9166666666666666,45,126,0.9375,0.875,5719925,4146893,1573032,16384,16346.277207308147,0.9976975834538664,0.36930258362554014,True,3,4.997668945350142e-13,,65536,65384.312675397436,0.9976854351104345,0.056776124984025955,True,3,9.192646643896296e-14,0.00025798257102373386,0.005304002892349101,0.0,0.0,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,5
adaptive,10,3,12,0.75,0.9900424783259543,0.7164014370679033,0.9900424783259543,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",22,24,0.9166666666666666,67,126,0.9305555555555556,0.875,5719943,4146911,1573032,16384,16351.93217584502,0.9980427353421033,0.35765729122795165,True,3,5.524469770534779e-13,,65536,65408.69463281906,0.9980574742556619,0.05769137502647936,True,3,3.4899860779091796e-13,0.0003764872816495136,0.00527925837744194,7.770609489352551e-05,0.0007483498400330936,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,6
adaptive,10,4,4,0.25,0.49620197163368435,0.9900424783259543,0.9900424783259543,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",21,24,0.875,88,126,0.9166666666666666,0.875,5359347,3786315,1573032,16384,16354.817323099125,0.9982188307555618,0.3430503732524812,True,3,4.360956040727615e-13,,65536,65425.035592729364,0.998306817516012,0.05556079186499119,True,3,4.665157149474908e-13,6.755729439448382e-05,0.0004979717534219627,0.00010514978678978317,0.00028516686302144684,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,7
adaptive,10,5,3,0.1875,0.5311514498523968,0.9900424783259543,0.9900424783259543,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 22, 23]",20,24,0.8333333333333334,108,126,0.9,0.875,5015112,3442080,1573032,16384,16359.100284519744,0.998480241975082,0.33218425139784813,True,3,2.483568906086475e-13,,65536,65437.15532979513,0.9984917500273915,0.055928457994014025,True,3,5.327405183663814e-13,0.00013173328883973732,0.00028404021163757335,0.0001777994676423158,0.00014416650782526195,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,8
adaptive,10,6,1,0.0625,0.0812155631894364,0.9900424783259543,0.9900424783259543,0.9882354306132825,0.0,reached,3,"[0, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 21, 22, 23]",18,24,0.75,126,126,0.875,0.875,4375863,2802831,1573032,16384,16360.824260050938,0.9985854650909997,0.2937830414157361,True,3,3.695932448977146e-13,,65536,65443.17162796978,0.9985835514521756,0.05340500012971461,True,3,5.458411500569582e-13,3.784105975657834e-05,0.000326069646276489,0.00018876353695626452,0.0001469567560438307,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,02b8e6a3f8af6733fa500d14bc47f12c5f2abb7cda13e291b27a232cd4072701,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,9
standard,11,1,1,0.0625,0.0618499889858727,0.2569797062719178,0.2569797062719178,0.258984272217597,0.7292511583956854,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.05065789182837887,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,4
standard,11,2,3,0.1875,0.5269331918988971,0.2569797062719178,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.0506527239480384,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,5
standard,11,3,4,0.25,0.4992692609206388,0.5269331918988971,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.015598262321647433,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,6
standard,11,4,5,0.3125,0.20122776820059193,0.5269331918988971,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.014736383035230734,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,7
standard,11,5,6,0.375,0.020562048541142026,0.5269331918988971,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.007757998584748967,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,8
