method,seed,bo_iteration,selected_action_index,selected_action_x,observed_scalar_outcome,incumbent_before_observation,incumbent,noise_free_best_value_observed,simple_regret,t_0_10_status,t_0_10,active_factor_indices,M_t,N,cumulative_factor_use_through_iteration,cumulative_final_active_factor_use,raw_factor_likelihood_evaluation_count,decision_factor_likelihood_evaluation_count,heldout_factor_likelihood_evaluation_count,inference_sample_count,inference_ess,inference_ess_fraction,inference_wall_time_seconds,heldout_full_target_sample_count,heldout_full_target_ess,heldout_full_target_ess_fraction,heldout_full_target_wall_time_seconds,selected_action_acquisition_estimate,structural_bound_at_worst_challenger,empirical_inference_allowance,adaptive_heldout_full_target_acquisition_regret,numerical_accuracy_reliable,config_sha256,starting_git_commit,preference_bank_sha256,scalar_noise_sha256,screened_factor_source,scalar_observation_count
standard,11,6,15,0.9375,-0.015349331432358023,0.5269331918988971,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.0072828880968948025,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,9
full,11,1,1,0.0625,0.0618499889858727,0.2569797062719178,0.2569797062719178,0.258984272217597,0.7292511583956854,not_reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,8,48,524344,524344,0,65536,65482.16524259546,0.9991785467925333,0.039655499858781695,,,,,0.07582315464550048,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,4
full,11,2,13,0.8125,0.7123332699933747,0.2569797062719178,0.7123332699933747,0.69338852619193,0.2948469044213524,not_reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,16,48,1048632,1048632,0,131072,130981.4445757285,0.999309116941288,0.08029358391650021,,,,,0.06685315592322733,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,5
full,11,3,12,0.75,0.9974987112096825,0.7123332699933747,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,24,48,524344,524344,0,65536,65490.439042443904,0.999304794959166,0.040963334031403065,,,,,0.008960431696582893,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,6
full,11,4,11,0.6875,0.5613962748535355,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,32,48,524344,524344,0,65536,65494.860284553564,0.9993722577599116,0.037927249912172556,,,,,0.0010703775839185164,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,7
full,11,5,6,0.375,0.020562048541142026,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,40,48,524344,524344,0,65536,65504.48853412888,0.9995191731892225,0.03803091705776751,,,,,0.0001141965199468993,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,8
full,11,6,0,0.0,0.021640637970482927,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,48,48,524344,524344,0,65536,65511.55996970641,0.999627074733069,0.03816454205662012,,,,,8.714376423458308e-05,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,9
adaptive,11,1,1,0.0625,0.0618499889858727,0.2569797062719178,0.2569797062719178,0.258984272217597,0.7292511583956854,not_reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,7,42,983290,458946,524344,16384,16370.060679928827,0.9991492114214372,0.13045408460311592,65536,65482.45598319059,0.9991829831419463,0.04088516696356237,0.07377828538955489,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,4
adaptive,11,2,13,0.8125,0.7123332699933747,0.2569797062719178,0.7123332699933747,0.69338852619193,0.2948469044213524,not_reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,14,42,983290,458946,524344,16384,16372.656715356525,0.9993076608493973,0.12574266665615141,65536,65493.17611430606,0.9993465593613595,0.038913457887247205,0.06649887012433359,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,5
adaptive,11,3,12,0.75,0.9974987112096825,0.7123332699933747,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,21,42,983282,458938,524344,16384,16372.229060262574,0.9992815588539169,0.12487674923613667,65536,65488.91277450771,0.9992815059586748,0.038596333004534245,0.009417904204617963,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,6
adaptive,11,4,11,0.6875,0.5613962748535355,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,28,42,983292,458948,524344,16384,16374.05924358926,0.9993932643792273,0.1265195431187749,65536,65496.66424557354,0.9993997840205924,0.03959370916709304,0.0010200355701336346,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,7
adaptive,11,5,0,0.0,0.021640637970482927,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,35,42,983250,458906,524344,16384,16376.10404962284,0.9995180694349878,0.12814995693042874,65536,65504.58318759177,0.9995206174864467,0.03921962506137788,0.000130999353319268,2.0904185861954237e-05,0.00011145193490828841,6.609987587386633e-05,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,8
adaptive,11,6,6,0.375,0.020562048541142026,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,42,42,983220,458892,524328,16384,16377.803442729608,0.9996217921587895,0.12275275029242039,65536,65510.2411212623,0.9996069507028549,0.03782745893113315,0.00011183375461044737,7.11048766927739e-06,0.0001884723200672278,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,9
